YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.1,10.1,,,9.2,11,Gender,Male,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2016,2016,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,27.4,27.4,,,24,30.7,Race/Ethnicity,Hispanic,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2011,2011,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.2,5.2,,,4.6,5.9,Gender,Female,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2017,2017,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2013,2013,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.5,7.5,,,7,8.1,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.2,8.2,,,7.7,8.8,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2018,2018,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,25.7,25.7,,,23.5,27.9,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2013,2013,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.5,6.5,,,5.2,8.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2012,2012,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.8,7.8,,,7.2,8.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,6.8,10.9,Gender,Female,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2014,2014,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2018,2018,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,33.1,33.1,,,29.6,36.6,Gender,Male,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,20.9,20.9,,,17.7,24,Race/Ethnicity,Hispanic,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2011,2011,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.0,7,,,5.5,8.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.0,5,,,4.4,5.6,Gender,Female,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.6,7.6,,,6.1,9.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2011,2011,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.4,10.4,,,9.5,11.3,Gender,Male,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.1,12.1,,,10,14.2,Gender,Female,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2016,2016,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,8.3,11.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2011,2011,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.8,6.8,,,5.1,8.9,Gender,Female,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2015,2015,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,26.8,26.8,,,23.5,30.2,Race/Ethnicity,Hispanic,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2014,2014,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.3,10.3,,,9.4,11.2,Gender,Male,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,19.3,19.3,,,17.5,21.2,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2016,2016,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.8,7.8,,,7.1,8.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.3,5.3,,,4,7,Gender,Female,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2013,2013,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,7.8,11.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2011,2011,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.4,12.4,,,10,15.3,Gender,Male,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2016,2016,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2012,2012,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2014,2014,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,27.3,27.3,,,23.8,30.7,Race/Ethnicity,Hispanic,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2015,2015,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,11.9,11.9,,,9.5,14.4,Gender,Male,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2015,2015,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.0,5,,,4.4,5.6,Gender,Female,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2018,2018,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2018,2018,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2014,2014,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.5,7.5,,,6.9,8,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,76.2,76.2,,,62.9,89.4,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2017,2017,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2016,2016,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2011,2011,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2010,2010,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.3,7.3,,,6.8,7.8,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,8,11.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.5,5.5,,,4.9,6.1,Gender,Female,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2010,2010,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.7,10.7,,,8.8,12.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2015,2015,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,8,11.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2017,2017,NH,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),,33,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2015,2015,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.9,4.9,,,3.8,6.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,12.9,12.9,,,11.6,14.2,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,4.3,4.3,,,3.9,4.7,Gender,Female,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2013,2013,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2015,2015,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.4,16.4,,,12.8,20.7,Race/Ethnicity,Hispanic,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2016,2016,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.0,16,,,14,18,Gender,Male,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.9,6.9,,,6.6,7.3,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2017,2017,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.3,13.3,,,12,14.5,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2011,2011,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.0,5,,,4.1,5.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2014,2014,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.8,6.8,,,6.5,7.1,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2010,2010,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.3,9.3,,,8.7,10,Gender,Male,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2011,2011,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.8,9.8,,,8.6,11,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2012,2012,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,9,10.2,Gender,Male,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,15.2,15.2,,,13.3,17.2,Gender,Male,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2017,2017,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2017,2017,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.5,6.5,,,4,10.1,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2014,2014,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.8,9.8,,,9.2,10.4,Gender,Male,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2010,2010,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.5,14.5,,,12.5,16.6,Gender,Male,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2011,2011,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2017,2017,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,2.9,2.9,,,2.2,3.8,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2011,2011,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.7,8.7,,,7.1,10.2,Gender,Female,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,GENDER,GENF,,,,
2010,2010,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.8,13.8,,,12.1,15.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2010,2010,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.6,6.6,,,6.2,7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2018,2018,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.9,9.9,,,9.3,10.6,Gender,Male,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2014,2014,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,13.6,13.6,,,11.9,15.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,WHT,,,,
2017,2017,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,16.7,16.7,,,14.7,18.7,Gender,Male,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2018,2018,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,18.0,18,,,16,20.1,Gender,Male,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,GENDER,GENM,,,,
2012,2012,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,AIAN,,,,
2010,2010,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.5,5.5,,,4.6,6.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2014,2014,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.6,9.6,,,6,14.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2015,2015,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,10.0,10,,,6.6,14.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2010,2010,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2013,2013,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.9,6.9,,,6.5,7.2,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,
2015,2015,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,5.1,5.1,,,4.3,5.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,BLK,,,,
2016,2016,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2013,2013,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,2.5,2.5,,,1.7,3.4,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,API,,,,
2014,2014,NV,Nevada,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,14.6,14.6,,,11.3,18.7,Race/Ethnicity,Hispanic,,,,,POINT (-117.07184056399967 39.493240390000494),,32,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
2018,2018,NY,New York,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,7.5,9.6,Race/Ethnicity,Hispanic,,,,,POINT (-75.54397042699964 42.82700103200045),,36,ALC,ALC6_0,AGEADJRATE,RACE,HIS,,,,
